id#title#description#characteristics#producer_id#supplier_id
174#nascetur ridiculus mus.#ac mattis ornare, lectus ante dictum mi, ac mattis velit#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#47#45
175#per inceptos hymenaeos.#elit, pellentesque a, facilisis non, bibendum sed, est. Nunc laoreet#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#40#42
176#at pretium aliquet,#est, congue a, aliquet vel, vulputate eu, odio. Phasellus at#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#38#36
177#amet, faucibus ut,#mauris blandit mattis. Cras eget nisi dictum augue malesuada malesuada.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#21#46
178#cursus et, magna.#eget magna. Suspendisse tristique neque venenatis lacus. Etiam bibendum fermentum#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#28#19
179#ullamcorper, velit in#est. Nunc ullamcorper, velit in aliquet lobortis, nisi nibh lacinia#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#5#28
180#elit elit fermentum#auctor, velit eget laoreet posuere, enim nisl elementum purus, accumsan#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#26#33
181#odio a purus.#eu, odio. Phasellus at augue id ante dictum cursus. Nunc#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#44#17
182#quis, pede. Suspendisse#nulla vulputate dui, nec tempus mauris erat eget ipsum. Suspendisse#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#44#15
183#Quisque ornare tortor#molestie in, tempus eu, ligula. Aenean euismod mauris eu elit.#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#10#45
184#at, iaculis quis,#lectus convallis est, vitae sodales nisi magna sed dui. Fusce#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#24#36
185#blandit enim consequat#Proin vel arcu eu odio tristique pharetra. Quisque ac libero#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#8#36
186#ornare, elit elit#fermentum metus. Aenean sed pede nec ante blandit viverra. Donec#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#13#29
187#eget varius ultrices,#dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat velit. Quisque#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#7#47
188#vestibulum massa rutrum#luctus ut, pellentesque eget, dictum placerat, augue. Sed molestie. Sed#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#43#36
189#orci, consectetuer euismod#orci, in consequat enim diam vel arcu. Curabitur ut odio#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#12#19
190#rutrum, justo. Praesent#cursus et, eros. Proin ultrices. Duis volutpat nunc sit amet#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#22#13
191#Proin nisl sem,#Etiam vestibulum massa rutrum magna. Cras convallis convallis dolor. Quisque#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#9#4
192#pharetra. Nam ac#Proin velit. Sed malesuada augue ut lacus. Nulla tincidunt, neque#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#10#46
193#non quam. Pellentesque#dolor. Fusce feugiat. Lorem ipsum dolor sit amet, consectetuer adipiscing#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#48#33
194#dis parturient montes,#libero. Donec consectetuer mauris id sapien. Cras dolor dolor, tempus#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#29#30
195#quis accumsan convallis,#nec, euismod in, dolor. Fusce feugiat. Lorem ipsum dolor sit#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#10#27
196#at augue id#erat vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#26#18
197#diam eu dolor#vitae velit egestas lacinia. Sed congue, elit sed consequat auctor,#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#47#20
198#neque sed sem#vehicula. Pellentesque tincidunt tempus risus. Donec egestas. Duis ac arcu.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#10#23
199#adipiscing elit. Aliquam#purus gravida sagittis. Duis gravida. Praesent eu nulla at sem#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#43#25
200#ut lacus. Nulla#vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#15#27
201#Donec sollicitudin adipiscing#dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare, lectus ante#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#9#28
202#lacinia. Sed congue,#nonummy ipsum non arcu. Vivamus sit amet risus. Donec egestas.#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#8#26
203#eget lacus. Mauris#vehicula aliquet libero. Integer in magna. Phasellus dolor elit, pellentesque#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#10#45
204#nisl. Quisque fringilla#sem molestie sodales. Mauris blandit enim consequat purus. Maecenas libero#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#9#25
205#Donec at arcu.#tempus risus. Donec egestas. Duis ac arcu. Nunc mauris. Morbi#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#23#46
206#Quisque ornare tortor#eu erat semper rutrum. Fusce dolor quam, elementum at, egestas#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#37#46
207#id, libero. Donec#enim, condimentum eget, volutpat ornare, facilisis eget, ipsum. Donec sollicitudin#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#38#6
208#magna. Duis dignissim#nunc, ullamcorper eu, euismod ac, fermentum vel, mauris. Integer sem#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#26#4
209#eu dolor egestas#id, mollis nec, cursus a, enim. Suspendisse aliquet, sem ut#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#23#38
210#Nulla aliquet. Proin#non lorem vitae odio sagittis semper. Nam tempor diam dictum#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#11#3
211#felis. Nulla tempor#pharetra nibh. Aliquam ornare, libero at auctor ullamcorper, nisl arcu#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#40#34
212#In ornare sagittis#sem ut cursus luctus, ipsum leo elementum sem, vitae aliquam#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#38#15
213#arcu. Vivamus sit#egestas, urna justo faucibus lectus, a sollicitudin orci sem eget#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#1#8
214#vitae mauris sit#semper. Nam tempor diam dictum sapien. Aenean massa. Integer vitae#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#33#33
215#Sed pharetra, felis#Etiam laoreet, libero et tristique pellentesque, tellus sem mollis dui,#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#39#20
216#ipsum. Suspendisse non#nunc. In at pede. Cras vulputate velit eu sem. Pellentesque#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#15#44
217#a purus. Duis#vel pede blandit congue. In scelerisque scelerisque dui. Suspendisse ac#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#35#28
218#amet luctus vulputate,#aliquet. Phasellus fermentum convallis ligula. Donec luctus aliquet odio. Etiam#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#46#16
219#fringilla. Donec feugiat#elit, dictum eu, eleifend nec, malesuada ut, sem. Nulla interdum.#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#9#45
220#ante ipsum primis#natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#18#49
221#imperdiet ornare. In#orci. Phasellus dapibus quam quis diam. Pellentesque habitant morbi tristique#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#21#22
222#nisl elementum purus,#nibh. Aliquam ornare, libero at auctor ullamcorper, nisl arcu iaculis#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#17#14
223#luctus sit amet,#nec urna suscipit nonummy. Fusce fermentum fermentum arcu. Vestibulum ante#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#18#48
224#sagittis augue, eu#augue, eu tempor erat neque non quam. Pellentesque habitant morbi#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#44#32
225#facilisis facilisis, magna#et ipsum cursus vestibulum. Mauris magna. Duis dignissim tempor arcu.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#42#16
226#ac turpis egestas.#id nunc interdum feugiat. Sed nec metus facilisis lorem tristique#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#47#30
227#erat. Vivamus nisi.#turpis vitae purus gravida sagittis. Duis gravida. Praesent eu nulla#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#34#44
228#diam nunc, ullamcorper#netus et malesuada fames ac turpis egestas. Aliquam fringilla cursus#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#29#18
229#sodales nisi magna#molestie. Sed id risus quis diam luctus lobortis. Class aptent#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#32#31
230#vitae semper egestas,#eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer urna. Vivamus#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#13#26
231#Cum sociis natoque#ut nisi a odio semper cursus. Integer mollis. Integer tincidunt#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#10#7
232#consectetuer rhoncus. Nullam#tincidunt congue turpis. In condimentum. Donec at arcu. Vestibulum ante#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#37#46
233#pretium et, rutrum#pede. Nunc sed orci lobortis augue scelerisque mollis. Phasellus libero#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#2#8
234#enim mi tempor#in consequat enim diam vel arcu. Curabitur ut odio vel#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#45#41
235#gravida. Praesent eu#vitae risus. Duis a mi fringilla mi lacinia mattis. Integer#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#24#4
236#sed sem egestas#sed, hendrerit a, arcu. Sed et libero. Proin mi. Aliquam#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#18#3
237#sit amet, consectetuer#eget metus eu erat semper rutrum. Fusce dolor quam, elementum#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#14#43
238#Nulla facilisi. Sed#adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum. Nunc#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#45#10
239#luctus ut, pellentesque#amet, consectetuer adipiscing elit. Etiam laoreet, libero et tristique pellentesque,#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#42#14
240#pharetra. Quisque ac#adipiscing ligula. Aenean gravida nunc sed pede. Cum sociis natoque#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#41#28
241#Integer urna. Vivamus#nibh. Aliquam ornare, libero at auctor ullamcorper, nisl arcu iaculis#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#33#15
242#ullamcorper. Duis at#elit. Aliquam auctor, velit eget laoreet posuere, enim nisl elementum#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#3#33
243#scelerisque sed, sapien.#Aenean egestas hendrerit neque. In ornare sagittis felis. Donec tempor,#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#25#28
244#aliquet, sem ut#Etiam laoreet, libero et tristique pellentesque, tellus sem mollis dui,#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#14#25
245#Donec consectetuer mauris#purus, in molestie tortor nibh sit amet orci. Ut sagittis#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#37#21
246#arcu vel quam#hendrerit. Donec porttitor tellus non magna. Nam ligula elit, pretium#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#49#14
247#enim non nisi.#venenatis vel, faucibus id, libero. Donec consectetuer mauris id sapien.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#34#8
248#Donec porttitor tellus#Sed auctor odio a purus. Duis elementum, dui quis accumsan#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#48#5
249#quis arcu vel#metus eu erat semper rutrum. Fusce dolor quam, elementum at,#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#27#25
250#facilisis lorem tristique#eu turpis. Nulla aliquet. Proin velit. Sed malesuada augue ut#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#6#3
251#Duis ac arcu.#In condimentum. Donec at arcu. Vestibulum ante ipsum primis in#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#15#29
252#risus odio, auctor#venenatis vel, faucibus id, libero. Donec consectetuer mauris id sapien.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#38#37
253#congue turpis. In#vitae diam. Proin dolor. Nulla semper tellus id nunc interdum#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#1#42
254#ac, fermentum vel,#sodales purus, in molestie tortor nibh sit amet orci. Ut#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#30#32
255#consectetuer rhoncus. Nullam#quis, pede. Suspendisse dui. Fusce diam nunc, ullamcorper eu, euismod#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#45#26
256#sagittis. Duis gravida.#Vivamus nisi. Mauris nulla. Integer urna. Vivamus molestie dapibus ligula.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#6#26
257#magna sed dui.#Vestibulum ante ipsum primis in faucibus orci luctus et ultrices#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#14#22
258#vulputate, risus a#vel arcu. Curabitur ut odio vel est tempor bibendum. Donec#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#29#32
259#Cras eget nisi#nascetur ridiculus mus. Proin vel nisl. Quisque fringilla euismod enim.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#33#11
260#eu arcu. Morbi#leo. Vivamus nibh dolor, nonummy ac, feugiat non, lobortis quis,#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#38#21
261#in consectetuer ipsum#vulputate dui, nec tempus mauris erat eget ipsum. Suspendisse sagittis.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#5#39
262#a, enim. Suspendisse#porta elit, a feugiat tellus lorem eu metus. In lorem.#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#20#45
263#nascetur ridiculus mus.#scelerisque scelerisque dui. Suspendisse ac metus vitae velit egestas lacinia.#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#4#9
264#nec, euismod in,#non, vestibulum nec, euismod in, dolor. Fusce feugiat. Lorem ipsum#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#40#5
265#aliquet. Proin velit.#Quisque ornare tortor at risus. Nunc ac sem ut dolor#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#1#7
266#blandit. Nam nulla#senectus et netus et malesuada fames ac turpis egestas. Aliquam#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#38#27
267#eget nisi dictum#vulputate velit eu sem. Pellentesque ut ipsum ac mi eleifend#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#38#15
268#lobortis risus. In#leo, in lobortis tellus justo sit amet nulla. Donec non#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#43#48
269#placerat. Cras dictum#pellentesque, tellus sem mollis dui, in sodales elit erat vitae#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#11#15
270#luctus, ipsum leo#ullamcorper. Duis at lacus. Quisque purus sapien, gravida non, sollicitudin#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#19#46
271#risus odio, auctor#turpis nec mauris blandit mattis. Cras eget nisi dictum augue#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#38#44
272#vulputate, nisi sem#Proin vel arcu eu odio tristique pharetra. Quisque ac libero#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#12#1
273#a, scelerisque sed,#consectetuer, cursus et, magna. Praesent interdum ligula eu enim. Etiam#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#9#28
274#purus ac tellus.#in sodales elit erat vitae risus. Duis a mi fringilla#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#32#2
275#dictum placerat, augue.#tristique neque venenatis lacus. Etiam bibendum fermentum metus. Aenean sed#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#33#14
276#Etiam vestibulum massa#feugiat metus sit amet ante. Vivamus non lorem vitae odio#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#48#9
277#velit in aliquet#Donec vitae erat vel pede blandit congue. In scelerisque scelerisque#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#46#46
278#Nulla eget metus#vulputate, lacus. Cras interdum. Nunc sollicitudin commodo ipsum. Suspendisse non#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#9#27
279#convallis est, vitae#odio tristique pharetra. Quisque ac libero nec ligula consectetuer rhoncus.#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#31#46
280#facilisis non, bibendum#tortor nibh sit amet orci. Ut sagittis lobortis mauris. Suspendisse#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#23#26
281#Aliquam ornare, libero#tristique ac, eleifend vitae, erat. Vivamus nisi. Mauris nulla. Integer#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#21#42
282#lectus justo eu#nulla at sem molestie sodales. Mauris blandit enim consequat purus.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#13#37
283#morbi tristique senectus#ipsum ac mi eleifend egestas. Sed pharetra, felis eget varius#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#22#33
284#enim. Curabitur massa.#scelerisque dui. Suspendisse ac metus vitae velit egestas lacinia. Sed#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#12#3
285#aliquet odio. Etiam#malesuada vel, venenatis vel, faucibus id, libero. Donec consectetuer mauris#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#11#29
286#id sapien. Cras#ut aliquam iaculis, lacus pede sagittis augue, eu tempor erat#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#17#26
287#blandit viverra. Donec#ligula elit, pretium et, rutrum non, hendrerit id, ante. Nunc#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#21#17
288#pharetra sed, hendrerit#amet, consectetuer adipiscing elit. Aliquam auctor, velit eget laoreet posuere,#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#21#31
289#et ultrices posuere#natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#7#15
290#ligula eu enim.#tristique aliquet. Phasellus fermentum convallis ligula. Donec luctus aliquet odio.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#33#17
291#vehicula aliquet libero.#et magnis dis parturient montes, nascetur ridiculus mus. Aenean eget#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#7#2
292#purus. Nullam scelerisque#ligula. Nullam feugiat placerat velit. Quisque varius. Nam porttitor scelerisque#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#41#39
293#nisi. Mauris nulla.#ut dolor dapibus gravida. Aliquam tincidunt, nunc ac mattis ornare,#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#37#33
294#metus. Aenean sed#nisl. Quisque fringilla euismod enim. Etiam gravida molestie arcu. Sed#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#32#34
295#semper auctor. Mauris#magna nec quam. Curabitur vel lectus. Cum sociis natoque penatibus#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#5#41
296#aliquam, enim nec#elit, dictum eu, eleifend nec, malesuada ut, sem. Nulla interdum.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#29#23
297#Curae Donec tincidunt.#metus. Aliquam erat volutpat. Nulla facilisis. Suspendisse commodo tincidunt nibh.#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#42#6
298#tristique aliquet. Phasellus#lorem fringilla ornare placerat, orci lacus vestibulum lorem, sit amet#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#46#32
299#tempor erat neque#Curabitur sed tortor. Integer aliquam adipiscing lacus. Ut nec urna#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#41#45
300#faucibus orci luctus#neque. In ornare sagittis felis. Donec tempor, est ac mattis#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#42#31
301#hendrerit consectetuer, cursus#Nam porttitor scelerisque neque. Nullam nisl. Maecenas malesuada fringilla est.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#34#31
302#vitae semper egestas,#lectus pede et risus. Quisque libero lacus, varius et, euismod#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#26#26
303#ipsum. Curabitur consequat,#elit, pretium et, rutrum non, hendrerit id, ante. Nunc mauris#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#42#7
304#sed dictum eleifend,#velit eu sem. Pellentesque ut ipsum ac mi eleifend egestas.#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#29#14
305#ac urna. Ut#rutrum, justo. Praesent luctus. Curabitur egestas nunc sed libero. Proin#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#41#17
306#non, hendrerit id,#laoreet posuere, enim nisl elementum purus, accumsan interdum libero dui#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#41#12
307#imperdiet non, vestibulum#arcu et pede. Nunc sed orci lobortis augue scelerisque mollis.#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#42#27
308#aliquet. Phasellus fermentum#egestas. Duis ac arcu. Nunc mauris. Morbi non sapien molestie#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#3#13
309#at, velit. Pellentesque#Phasellus fermentum convallis ligula. Donec luctus aliquet odio. Etiam ligula#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#49#4
310#amet massa. Quisque#felis ullamcorper viverra. Maecenas iaculis aliquet diam. Sed diam lorem,#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#31#44
311#vehicula risus. Nulla#arcu. Vestibulum ante ipsum primis in faucibus orci luctus et#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#20#47
312#ullamcorper, velit in#dictum magna. Ut tincidunt orci quis lectus. Nullam suscipit, est#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#47#47
313#ornare placerat, orci#eu eros. Nam consequat dolor vitae dolor. Donec fringilla. Donec#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#23#46
314#tortor, dictum eu,#elit sed consequat auctor, nunc nulla vulputate dui, nec tempus#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#4#22
315#magna, malesuada vel,#ante ipsum primis in faucibus orci luctus et ultrices posuere#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#7#38
316#luctus felis purus#consectetuer adipiscing elit. Curabitur sed tortor. Integer aliquam adipiscing lacus.#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#35#34
317#Nullam scelerisque neque#Cras dolor dolor, tempus non, lacinia at, iaculis quis, pede.#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#15#25
318#amet ante. Vivamus#felis, adipiscing fringilla, porttitor vulputate, posuere vulputate, lacus. Cras interdum.#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#24#6
319#Nullam feugiat placerat#nisi. Cum sociis natoque penatibus et magnis dis parturient montes,#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#29#20
320#ligula. Aenean gravida#neque sed sem egestas blandit. Nam nulla magna, malesuada vel,#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#39#10
321#a ultricies adipiscing,#nonummy ac, feugiat non, lobortis quis, pede. Suspendisse dui. Fusce#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#40#32
322#cursus et, magna.#mauris. Suspendisse aliquet molestie tellus. Aenean egestas hendrerit neque. In#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#17#2
323#vitae dolor. Donec#Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Etiam laoreet,#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#6#22
324#Etiam bibendum fermentum#lectus rutrum urna, nec luctus felis purus ac tellus. Suspendisse#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#17#6
325#est mauris, rhoncus#auctor, velit eget laoreet posuere, enim nisl elementum purus, accumsan#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#4#43
326#consectetuer ipsum nunc#sagittis. Nullam vitae diam. Proin dolor. Nulla semper tellus id#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#28#31
327#dui lectus rutrum#lectus. Cum sociis natoque penatibus et magnis dis parturient montes,#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#42#44
328#Nulla facilisis. Suspendisse#sapien. Nunc pulvinar arcu et pede. Nunc sed orci lobortis#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#43#10
329#libero et tristique#ac arcu. Nunc mauris. Morbi non sapien molestie orci tincidunt#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#14#26
330#dui quis accumsan#imperdiet dictum magna. Ut tincidunt orci quis lectus. Nullam suscipit,#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#1#2
331#semper auctor. Mauris#eleifend egestas. Sed pharetra, felis eget varius ultrices, mauris ipsum#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#3#42
332#Cras sed leo.#ipsum primis in faucibus orci luctus et ultrices posuere cubilia#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#43#20
333#nec orci. Donec#est. Mauris eu turpis. Nulla aliquet. Proin velit. Sed malesuada#{ "display": "13", "processor": "A16 Bionic", "storage": "256" }#27#33
334#consectetuer rhoncus. Nullam#ac mattis semper, dui lectus rutrum urna, nec luctus felis#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#15#4
335#mauris eu elit.#nec orci. Donec nibh. Quisque nonummy ipsum non arcu. Vivamus#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#41#19
336#cubilia Curae Phasellus#convallis ligula. Donec luctus aliquet odio. Etiam ligula tortor, dictum#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#19#49
337#Aenean euismod mauris#amet lorem semper auctor. Mauris vel turpis. Aliquam adipiscing lobortis#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#5#2
338#nisl. Quisque fringilla#egestas. Sed pharetra, felis eget varius ultrices, mauris ipsum porta#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#27#6
339#a, enim. Suspendisse#tincidunt, nunc ac mattis ornare, lectus ante dictum mi, ac#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#37#9
340#Aenean massa. Integer#odio, auctor vitae, aliquet nec, imperdiet nec, leo. Morbi neque#{ "display": "6.1", "processor": "A16 Bionic", "storage": "256" }#21#7
341#fermentum convallis ligula.#lectus justo eu arcu. Morbi sit amet massa. Quisque porttitor#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#47#12
342#id, blandit at,#dictum ultricies ligula. Nullam enim. Sed nulla ante, iaculis nec,#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#33#7
343#nulla. Integer urna.#a, enim. Suspendisse aliquet, sem ut cursus luctus, ipsum leo#{ "display": "14", "processor": "A16 Bionic", "storage": "256" }#40#30
344#ad litora torquent#in consectetuer ipsum nunc id enim. Curabitur massa. Vestibulum accumsan#{ "display": "13", "processor": "A16 Bionic", "storage": "512" }#29#31
345#turpis egestas. Aliquam#Duis risus odio, auctor vitae, aliquet nec, imperdiet nec, leo.#{ "display": "6.1", "processor": "A16 Bionic", "storage": "512" }#19#22
346#consectetuer, cursus et,#enim. Suspendisse aliquet, sem ut cursus luctus, ipsum leo elementum#{ "display": "14", "processor": "A16 Bionic", "storage": "512" }#19#48
